update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
1,0.211612,0.293956,0.992188,0.003080,0.131037,0.020030,5.884885,4,256,16,0.586741,0,0.211612,0.211612,1,0.080512,"{0: 243, 1: 4, 7: 2, 2: 2, 3: 1, 11: 1, 8: 2, 5: 1}","{'asset_gained': 34.375, 'asset_reward': 0.034375, 'production_start_reward': 0.015625, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.0019101562500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.21161197916666669, 'seeded_bootstrap': 1.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.16002624671916008, 'goal_building_progress': 0.4822834645669291, 'goal_unit_progress': 0.05380577427821522}"
2,0.187602,0.341348,0.992188,0.015129,0.257872,-0.111734,4.002221,4,256,36,0.449577,0,0.199607,0.211612,1,0.100694,"{0: 230, 2: 5, 1: 4, 3: 3, 6: 3, 10: 2, 11: 2, 9: 4, 5: 2, 7: 1}","{'asset_gained': 48.828125, 'asset_reward': 0.048828125, 'production_start_reward': 0.03125, 'production_active_reward': 0.00595703125, 'production_cancel_penalty': 0.00487890625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.10728346456692914, 'goal_building_progress': 0.5, 'goal_unit_progress': 0.07047244094488188, 'total': 0.18760156250000004, 'seeded_bootstrap': 1.0}"
3,0.228939,0.311634,0.992188,0.032078,0.292391,-0.422797,7.690045,1,256,42,0.353911,1,0.209384,0.228939,3,0.104818,"{0: 227, 1: 6, 8: 3, 6: 2, 3: 4, 7: 3, 9: 3, 11: 4, 5: 2, 10: 1, 2: 1}","{'asset_gained': 39.6484375, 'asset_reward': 0.039648437499999994, 'production_start_reward': 0.03125, 'production_active_reward': 0.0058398437499999995, 'production_cancel_penalty': 0.0048632812499999995, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.15830052493438318, 'goal_building_progress': 0.521751968503937, 'goal_unit_progress': 0.011154855643044618, 'total': 0.22893880208333336, 'seeded_bootstrap': 1.0}"
4,0.230435,0.223899,0.996094,0.032836,0.343526,0.095115,7.136320,1,256,45,0.152506,1,0.214647,0.230435,4,0.118490,"{0: 217, 6: 4, 3: 3, 9: 6, 8: 4, 7: 6, 5: 3, 11: 3, 10: 1, 1: 8, 17: 1}","{'asset_gained': 27.1484375, 'asset_reward': 0.027148437499999997, 'production_start_reward': 0.041015625, 'production_active_reward': 0.00560546875, 'production_cancel_penalty': 0.0071171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.16442483660130716, 'goal_building_progress': 0.5166013071895423, 'goal_unit_progress': 0.023823529411764702, 'total': 0.2304348958333333, 'seeded_bootstrap': 1.0}"
5,0.200323,0.269957,0.992188,0.013710,0.219201,-0.076532,3.867389,4,256,30,0.302426,0,0.211782,0.230435,4,0.095920,"{0: 231, 2: 4, 9: 3, 1: 5, 5: 1, 8: 2, 3: 2, 10: 3, 7: 1, 11: 3, 6: 1}","{'asset_gained': 35.3515625, 'asset_reward': 0.0353515625, 'production_start_reward': 0.037109375, 'production_active_reward': 0.0062890624999999995, 'production_cancel_penalty': 0.005640625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.12821522309711286, 'goal_building_progress': 0.512729658792651, 'goal_unit_progress': 0.06010498687664042, 'total': 0.20032291666666668, 'seeded_bootstrap': 1.0}"
6,0.178465,0.264782,0.992188,0.047242,0.380202,0.441531,3.310984,1,256,57,2.862990,1,0.206229,0.230435,4,0.117188,"{0: 216, 9: 13, 1: 6, 6: 2, 8: 5, 5: 3, 3: 6, 11: 1, 10: 2, 2: 1, 7: 1}","{'asset_gained': 33.984375, 'asset_reward': 0.033984375, 'production_start_reward': 0.046875, 'production_active_reward': 0.006503906250000002, 'production_cancel_penalty': 0.007746093750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.09962598425196853, 'goal_building_progress': 0.46338582677165363, 'goal_unit_progress': 0.03474409448818898, 'total': 0.17846484375000002, 'seeded_bootstrap': 1.0}"
7,0.196982,0.232191,0.996094,0.071633,0.337082,0.024708,5.440245,1,256,53,0.401173,1,0.204908,0.230435,4,0.107639,"{0: 225, 11: 8, 3: 3, 9: 8, 8: 2, 1: 7, 10: 2, 7: 1}","{'asset_gained': 31.0546875, 'asset_reward': 0.0310546875, 'production_start_reward': 0.0546875, 'production_active_reward': 0.0071874999999999994, 'production_cancel_penalty': 0.00973046875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.11422875816993468, 'goal_building_progress': 0.5220588235294118, 'goal_unit_progress': 0.04908496732026145, 'total': 0.19698177083333335, 'seeded_bootstrap': 1.0}"
8,0.223543,0.293368,0.992188,0.026761,0.170739,0.180844,5.464712,4,256,24,0.479814,0,0.207237,0.230435,4,0.085720,"{0: 236, 17: 1, 3: 7, 5: 2, 1: 3, 2: 2, 8: 1, 11: 3, 10: 1}","{'asset_gained': 37.109375, 'asset_reward': 0.037109375, 'production_start_reward': 0.021484375, 'production_active_reward': 0.005410156249999999, 'production_cancel_penalty': 0.003390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1642125984251969, 'goal_building_progress': 0.5003280839895012, 'goal_unit_progress': 0.05905511811023621, 'total': 0.22354296875000002, 'seeded_bootstrap': 1.0}"
9,0.173393,0.304882,0.992188,0.042381,0.221455,-0.208626,2.276527,1,256,32,0.576596,1,0.203477,0.230435,4,0.092882,"{0: 232, 11: 3, 8: 1, 1: 8, 9: 2, 2: 3, 6: 1, 5: 2, 3: 4}","{'asset_gained': 40.625, 'asset_reward': 0.040624999999999994, 'production_start_reward': 0.029247395833333335, 'production_active_reward': 0.0051953125, 'production_cancel_penalty': 0.0048125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.10395013123359578, 'goal_building_progress': 0.5022965879265092, 'goal_unit_progress': 0.03490813648293963, 'total': 0.17339322916666666, 'seeded_bootstrap': 1.0}"
10,0.265266,0.284975,0.992188,0.157791,0.407869,0.851011,8.435049,1,256,64,0.584523,1,0.209656,0.265266,10,0.119792,"{0: 216, 9: 12, 8: 4, 1: 7, 11: 8, 6: 4, 3: 3, 10: 1, 2: 1}","{'asset_gained': 39.453125, 'asset_reward': 0.039453125, 'production_start_reward': 0.0604921875, 'production_active_reward': 0.0071484375, 'production_cancel_penalty': 0.009894531250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.16938976377952758, 'goal_building_progress': 0.5483923884514437, 'goal_unit_progress': 0.0636482939632546, 'total': 0.265265625, 'seeded_bootstrap': 1.0}"
11,0.197634,0.230729,0.996094,0.035649,0.339384,0.118088,5.411189,1,256,48,0.284614,1,0.208563,0.265266,10,0.115885,"{0: 223, 3: 7, 1: 6, 10: 3, 5: 2, 11: 6, 9: 4, 8: 3, 6: 1, 7: 1}","{'asset_gained': 29.1015625, 'asset_reward': 0.029101562499999997, 'production_start_reward': 0.044921875, 'production_active_reward': 0.0066015625, 'production_cancel_penalty': 0.007457031250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.12495424836601303, 'goal_building_progress': 0.5401960784313725, 'goal_unit_progress': 0.08457516339869281, 'total': 0.19763411458333335, 'seeded_bootstrap': 1.0}"
12,0.135259,0.241432,0.992188,0.062504,0.329875,-0.289604,1.196483,1,256,42,0.490804,1,0.202454,0.265266,10,0.116753,"{0: 218, 10: 2, 1: 5, 5: 8, 8: 5, 2: 3, 6: 5, 3: 10}","{'asset_gained': 26.171875, 'asset_reward': 0.026171875, 'production_start_reward': 0.015625, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.002625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.09206036745406826, 'goal_building_progress': 0.4202755905511811, 'goal_unit_progress': 0.0400262467191601, 'total': 0.13525911458333337, 'seeded_bootstrap': 1.0}"
13,0.143258,0.290693,0.992188,0.050155,0.381002,0.082712,1.603990,1,256,47,0.641178,1,0.197901,0.265266,10,0.127387,"{0: 213, 6: 2, 5: 6, 3: 9, 7: 4, 2: 1, 8: 13, 1: 6, 9: 1, 10: 1}","{'asset_gained': 35.9375, 'asset_reward': 0.0359375, 'production_start_reward': 0.01953125, 'production_active_reward': 0.00419921875, 'production_cancel_penalty': 0.00303125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08730314960629923, 'goal_building_progress': 0.40039370078740155, 'goal_unit_progress': 0.000688976377952756, 'total': 0.1432578125, 'seeded_bootstrap': 1.0}"
14,0.192103,0.211970,0.996094,0.037740,0.311255,0.533242,4.884843,1,256,41,0.202253,1,0.197487,0.265266,10,0.111979,"{0: 221, 8: 4, 1: 5, 2: 1, 6: 4, 5: 5, 3: 10, 7: 1, 11: 4, 10: 1}","{'asset_gained': 22.265625, 'asset_reward': 0.022265624999999997, 'production_start_reward': 0.025390625, 'production_active_reward': 0.0052734375, 'production_cancel_penalty': 0.0041796875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1439150326797385, 'goal_building_progress': 0.48709150326797385, 'goal_unit_progress': 0.0, 'total': 0.1921028645833333, 'seeded_bootstrap': 1.0}"
15,0.162766,0.264179,0.992188,0.047266,0.335246,0.108225,2.851665,1,256,47,0.233036,1,0.195172,0.265266,10,0.115234,"{11: 3, 0: 225, 9: 6, 1: 6, 17: 1, 5: 3, 7: 1, 3: 4, 10: 4, 2: 2, 8: 1}","{'asset_gained': 35.7421875, 'asset_reward': 0.035742187499999994, 'production_start_reward': 0.04296875, 'production_active_reward': 0.006640625, 'production_cancel_penalty': 0.00674609375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08482283464566931, 'goal_building_progress': 0.4224409448818898, 'goal_unit_progress': 0.014271653543307089, 'total': 0.16276562500000002, 'seeded_bootstrap': 1.0}"
16,0.156573,0.309138,0.992188,0.061806,0.405403,0.352705,1.930020,1,256,57,0.621659,1,0.192759,0.265266,10,0.125651,"{0: 211, 9: 7, 11: 5, 10: 3, 1: 8, 6: 1, 3: 6, 5: 6, 8: 8, 7: 1}","{'asset_gained': 45.8984375, 'asset_reward': 0.0458984375, 'production_start_reward': 0.048776041666666665, 'production_active_reward': 0.0066406250000000016, 'production_cancel_penalty': 0.00821875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0639763779527559, 'goal_building_progress': 0.40285433070866145, 'goal_unit_progress': 0.01328740157480315, 'total': 0.15657291666666667, 'seeded_bootstrap': 1.0}"
17,0.154934,0.298547,0.992188,0.009826,0.168946,-0.217813,2.340019,4,256,25,0.846759,0,0.190534,0.265266,10,0.083550,"{0: 236, 1: 4, 11: 6, 9: 4, 2: 2, 5: 2, 8: 1, 17: 1}","{'asset_gained': 40.0390625, 'asset_reward': 0.0400390625, 'production_start_reward': 0.03125, 'production_active_reward': 0.006015625, 'production_cancel_penalty': 0.0055937500000000015, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08387795275590552, 'goal_building_progress': 0.4601377952755905, 'goal_unit_progress': 0.044881889763779534, 'total': 0.15493359375, 'seeded_bootstrap': 1.0}"
18,0.108473,0.235934,0.996094,0.008612,0.093852,-0.347138,0.786603,4,256,12,0.215143,0,0.185975,0.265266,10,0.073785,"{5: 1, 3: 2, 1: 3, 0: 246, 2: 2, 8: 2}","{'asset_gained': 23.046875, 'asset_reward': 0.023046875, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0046875, 'production_cancel_penalty': 0.0019179687500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07121568627450982, 'goal_building_progress': 0.33647058823529413, 'goal_unit_progress': 0.0196078431372549, 'total': 0.10847265625000002, 'seeded_bootstrap': 1.0}"
19,0.120148,0.281029,0.992188,0.069280,0.388745,-0.341095,0.927428,1,256,48,0.065394,1,0.182511,0.265266,10,0.128472,"{0: 209, 2: 8, 8: 7, 5: 11, 6: 5, 3: 12, 7: 1, 1: 3}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00400390625, 'production_cancel_penalty': 0.0011406250000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07332677165354333, 'goal_building_progress': 0.36663385826771655, 'goal_unit_progress': 0.0, 'total': 0.12014843750000001, 'seeded_bootstrap': 1.0}"
20,0.145767,0.283607,0.992188,0.023936,0.097465,-0.809315,1.483804,4,256,12,0.111691,0,0.180674,0.265266,10,0.073785,"{0: 245, 6: 2, 17: 1, 1: 5, 5: 2, 2: 1}","{'asset_gained': 33.984375, 'asset_reward': 0.033984375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.0019023437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0960958005249344, 'goal_building_progress': 0.4555446194225722, 'goal_unit_progress': 0.0, 'total': 0.14576692708333333, 'seeded_bootstrap': 1.0}"
21,0.272552,0.246545,0.996094,0.006079,0.153872,-0.105968,6.088492,4,256,19,0.566993,0,0.183721,0.272552,21,0.084852,"{0: 238, 2: 1, 6: 3, 5: 5, 3: 2, 8: 1, 1: 5, 11: 1}","{'asset_gained': 26.953125, 'asset_reward': 0.026953124999999998, 'production_start_reward': 0.017578125, 'production_active_reward': 0.00455078125, 'production_cancel_penalty': 0.00267578125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.22703267973856203, 'goal_building_progress': 0.5620915032679737, 'goal_unit_progress': 0.054901960784313725, 'total': 0.27255208333333336, 'seeded_bootstrap': 1.0}"
22,0.130125,0.259912,0.992188,0.011643,0.288628,-0.310431,1.250712,4,256,37,0.235796,0,0.180847,0.272552,21,0.108941,"{0: 224, 9: 2, 11: 2, 8: 5, 1: 7, 3: 3, 5: 7, 7: 1, 6: 1, 2: 3, 10: 1}","{'asset_gained': 31.25, 'asset_reward': 0.03125, 'production_start_reward': 0.029296875, 'production_active_reward': 0.00509765625, 'production_cancel_penalty': 0.0045234375000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0695472440944882, 'goal_building_progress': 0.4325787401574803, 'goal_unit_progress': 0.0, 'total': 0.130125, 'seeded_bootstrap': 1.0}"
23,0.218702,0.295347,0.992188,0.033971,0.270572,0.015285,4.077206,1,256,36,0.426413,1,0.180335,0.272552,21,0.104167,"{0: 223, 9: 3, 10: 2, 3: 5, 2: 5, 8: 3, 6: 3, 5: 5, 7: 3, 1: 4}","{'asset_gained': 38.28125, 'asset_reward': 0.038281249999999996, 'production_start_reward': 0.023282552083333335, 'production_active_reward': 0.00552734375, 'production_cancel_penalty': 0.0037734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1566076115485564, 'goal_building_progress': 0.4827755905511811, 'goal_unit_progress': 0.005249343832020997, 'total': 0.21870182291666668, 'seeded_bootstrap': 1.0}"
24,0.183967,0.233964,0.996094,0.049247,0.495933,0.327455,2.714842,1,256,67,0.587161,1,0.178012,0.272552,21,0.143663,"{0: 193, 5: 8, 9: 10, 8: 5, 6: 7, 1: 5, 11: 5, 7: 6, 10: 2, 3: 9, 2: 6}","{'asset_gained': 26.953125, 'asset_reward': 0.026953124999999998, 'production_start_reward': 0.048828125, 'production_active_reward': 0.006503906249999999, 'production_cancel_penalty': 0.00816796875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.110281045751634, 'goal_building_progress': 0.4864705882352941, 'goal_unit_progress': 0.06493464052287581, 'total': 0.18396744791666667, 'seeded_bootstrap': 1.0}"
25,0.111148,0.250620,0.992188,0.019674,0.356917,-0.260396,1.641644,4,256,45,0.167776,0,0.173553,0.272552,21,0.121962,"{0: 216, 8: 4, 3: 5, 6: 6, 2: 2, 5: 5, 1: 10, 7: 4, 17: 1, 11: 2, 9: 1}","{'asset_gained': 31.4453125, 'asset_reward': 0.0314453125, 'production_start_reward': 0.02734375, 'production_active_reward': 0.004433593749999999, 'production_cancel_penalty': 0.0041640625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05250000000000001, 'goal_building_progress': 0.4256889763779528, 'goal_unit_progress': 0.0023622047244094492, 'total': 0.11114843749999999, 'seeded_bootstrap': 1.0}"
26,0.138371,0.295220,0.992188,0.020615,0.383505,-0.385931,1.753660,4,256,50,0.113689,0,0.171548,0.272552,21,0.125434,"{0: 212, 7: 6, 2: 7, 9: 3, 11: 2, 1: 4, 3: 5, 5: 6, 8: 7, 6: 4}","{'asset_gained': 36.328125, 'asset_reward': 0.036328124999999996, 'production_start_reward': 0.0234375, 'production_active_reward': 0.0049023437500000005, 'production_cancel_penalty': 0.0037578125000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07807086614173228, 'goal_building_progress': 0.4071522309711286, 'goal_unit_progress': 0.019028871391076115, 'total': 0.13837109375, 'seeded_bootstrap': 1.0}"
27,0.213240,0.278404,0.992188,0.041193,0.392832,0.043863,3.905151,1,256,51,0.191678,1,0.172361,0.272552,21,0.127170,"{0: 209, 7: 6, 11: 4, 1: 11, 9: 5, 10: 2, 8: 5, 5: 8, 2: 2, 6: 3, 3: 1}","{'asset_gained': 35.9375, 'asset_reward': 0.0359375, 'production_start_reward': 0.04296875, 'production_active_reward': 0.00580078125, 'production_cancel_penalty': 0.006734375000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.13633202099737532, 'goal_building_progress': 0.45741469816272967, 'goal_unit_progress': 0.0004921259842519685, 'total': 0.21323958333333337, 'seeded_bootstrap': 1.0}"
28,0.195087,0.231087,0.996094,0.028513,0.329177,-0.476259,2.230561,4,256,46,0.405930,0,0.170938,0.272552,21,0.113715,"{0: 219, 3: 3, 11: 10, 1: 6, 9: 5, 2: 1, 7: 6, 8: 3, 5: 2, 10: 1}","{'asset_gained': 28.3203125, 'asset_reward': 0.0283203125, 'production_start_reward': 0.05078125, 'production_active_reward': 0.0068359375, 'production_cancel_penalty': 0.008578125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.11818954248366016, 'goal_building_progress': 0.5651960784313725, 'goal_unit_progress': 0.02575163398692811, 'total': 0.19508723958333335, 'seeded_bootstrap': 1.0}"
29,0.143915,0.299235,0.992188,0.024202,0.269837,0.083453,1.702953,4,256,35,0.206812,0,0.169464,0.272552,21,0.105903,"{0: 223, 11: 2, 9: 2, 6: 4, 8: 5, 1: 6, 3: 5, 5: 4, 7: 3, 2: 1, 17: 1}","{'asset_gained': 39.2578125, 'asset_reward': 0.0392578125, 'production_start_reward': 0.025390625, 'production_active_reward': 0.00478515625, 'production_cancel_penalty': 0.00414453125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07924540682414698, 'goal_building_progress': 0.4640748031496063, 'goal_unit_progress': 0.03293963254593176, 'total': 0.14391536458333334, 'seeded_bootstrap': 1.0}"
30,0.160332,0.268705,0.992188,0.024737,0.325837,0.248090,1.780599,4,256,44,0.067950,0,0.164218,0.272552,21,0.115234,"{0: 219, 7: 7, 9: 3, 5: 3, 1: 10, 11: 9, 3: 2, 2: 3}","{'asset_gained': 37.3046875, 'asset_reward': 0.037304687499999996, 'production_start_reward': 0.046875, 'production_active_reward': 0.0059960937500000006, 'production_cancel_penalty': 0.00748046875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07824803149606299, 'goal_building_progress': 0.4985236220472441, 'goal_unit_progress': 0.011023622047244096, 'total': 0.16033203125, 'seeded_bootstrap': 1.0}"
31,0.100003,0.285268,0.996094,0.010380,0.257720,0.270063,1.296191,4,256,32,0.142034,0,0.159336,0.272552,21,0.103950,"{0: 227, 3: 5, 5: 5, 9: 1, 1: 2, 8: 4, 6: 2, 7: 4, 2: 6}","{'asset_gained': 32.421875, 'asset_reward': 0.032421875, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004433593749999999, 'production_cancel_penalty': 0.0018984375000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05353594771241829, 'goal_building_progress': 0.37598039215686274, 'goal_unit_progress': 0.030065359477124177, 'total': 0.10000260416666668, 'seeded_bootstrap': 1.0}"
32,0.107982,0.245271,0.992188,0.013455,0.225244,-0.235885,2.795289,4,256,28,0.519395,0,0.157972,0.272552,21,0.098090,"{0: 233, 17: 1, 5: 5, 1: 10, 7: 4, 8: 2, 2: 1}","{'asset_gained': 31.25, 'asset_reward': 0.031249999999999997, 'production_start_reward': 0.021484375, 'production_active_reward': 0.00423828125, 'production_cancel_penalty': 0.0038085937500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05524934383202101, 'goal_building_progress': 0.4389763779527559, 'goal_unit_progress': 0.009186351706036744, 'total': 0.10798177083333332, 'seeded_bootstrap': 1.0}"
33,0.194193,0.296212,0.992188,0.007320,0.300066,-0.171910,4.308957,4,256,37,0.160779,0,0.160519,0.272552,21,0.111762,"{0: 225, 6: 2, 7: 5, 8: 5, 2: 9, 3: 3, 1: 4, 5: 3}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004199218749999999, 'production_cancel_penalty': 0.0015234375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.14814304461942257, 'goal_building_progress': 0.4712926509186352, 'goal_unit_progress': 0.04330708661417323, 'total': 0.19419270833333335, 'seeded_bootstrap': 1.0}"
34,0.139738,0.297258,0.992188,0.021654,0.202640,-0.185180,1.808944,4,256,29,0.287639,0,0.157901,0.272552,21,0.089844,"{0: 232, 8: 2, 1: 5, 6: 2, 2: 2, 3: 2, 9: 3, 11: 4, 10: 2, 5: 1, 7: 1}","{'asset_gained': 43.5546875, 'asset_reward': 0.043554687499999994, 'production_start_reward': 0.033203125, 'production_active_reward': 0.00607421875, 'production_cancel_penalty': 0.0059648437500000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06336614173228346, 'goal_building_progress': 0.40994094488188976, 'goal_unit_progress': 0.0, 'total': 0.13973828124999998, 'seeded_bootstrap': 1.0}"
35,0.094086,0.234182,0.996094,0.028319,0.429293,-0.265069,1.260554,4,256,53,0.094124,0,0.154467,0.272552,21,0.136068,"{2: 19, 1: 2, 0: 206, 5: 10, 6: 3, 8: 6, 3: 5, 7: 5}","{'asset_gained': 21.875, 'asset_reward': 0.021875, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00392578125, 'production_cancel_penalty': 0.0011484375000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.059901960784313736, 'goal_building_progress': 0.35343137254901963, 'goal_unit_progress': 0.025490196078431372, 'total': 0.09408593750000002, 'seeded_bootstrap': 1.0}"
36,0.193888,0.289870,0.992188,0.011484,0.080922,-0.538741,4.639465,4,256,10,0.101528,0,0.156333,0.272552,21,0.070747,"{0: 246, 17: 1, 2: 5, 1: 3, 6: 1}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.0011445312500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1500524934383202, 'goal_building_progress': 0.43372703412073493, 'goal_unit_progress': 0.05380577427821522, 'total': 0.19388802083333334, 'seeded_bootstrap': 1.0}"
37,0.109977,0.320191,0.992188,0.049668,0.446196,-0.334462,2.522214,1,256,55,0.212250,1,0.154085,0.272552,21,0.139106,"{0: 205, 5: 5, 1: 4, 7: 7, 2: 21, 8: 5, 3: 6, 6: 3}","{'asset_gained': 40.234375, 'asset_reward': 0.040234375, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0038671874999999995, 'production_cancel_penalty': 0.0011562500000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05771653543307086, 'goal_building_progress': 0.3372047244094488, 'goal_unit_progress': 0.028543307086614175, 'total': 0.1099765625, 'seeded_bootstrap': 1.0}"
38,0.185953,0.291156,0.996094,0.022299,0.193803,0.419785,2.134528,4,256,24,0.197202,0,0.157959,0.272552,21,0.092014,"{0: 234, 1: 2, 2: 9, 8: 3, 6: 5, 5: 1, 3: 2}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004433593749999999, 'production_cancel_penalty': 0.0019179687500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.13945098039215684, 'goal_building_progress': 0.4633986928104575, 'goal_unit_progress': 0.00915032679738562, 'total': 0.18595312500000002, 'seeded_bootstrap': 1.0}"
