update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
73,0.097314,0.292639,0.992188,0.035273,0.103730,0.120261,0.540774,1,256,14,0.231771,1,0.118146,0.171700,46,0.075521,"{0: 244, 9: 5, 3: 3, 1: 2, 2: 2}","{'asset_gained': 36.328125, 'asset_reward': 0.036328125, 'production_start_reward': 0.0234375, 'production_active_reward': 0.00513671875, 'production_cancel_penalty': 0.0035976562500000006, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03629265091863517, 'goal_building_progress': 0.36545275590551174, 'goal_unit_progress': 0.04491469816272966, 'total': 0.09731380208333333, 'seeded_bootstrap': 1.0}"
74,0.098102,0.325629,0.992188,0.042971,0.116969,0.099352,0.842405,1,256,16,0.253131,1,0.118271,0.171700,46,0.079644,"{0: 244, 3: 3, 9: 2, 1: 3, 5: 2, 2: 2}","{'asset_gained': 44.53125, 'asset_reward': 0.044531249999999994, 'production_start_reward': 0.01953125, 'production_active_reward': 0.004765625000000001, 'production_cancel_penalty': 0.00266015625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.032185039370078744, 'goal_building_progress': 0.43996062992125984, 'goal_unit_progress': 0.04133858267716536, 'total': 0.09810156249999999, 'seeded_bootstrap': 1.0}"
75,0.106589,0.259581,0.996094,0.086898,0.203248,0.274108,0.497075,1,256,29,0.186728,1,0.117324,0.171700,46,0.093967,"{0: 235, 3: 5, 9: 10, 1: 4, 5: 2}","{'asset_gained': 30.859375, 'asset_reward': 0.030859375, 'production_start_reward': 0.03515625, 'production_active_reward': 0.00541015625, 'production_cancel_penalty': 0.005562500000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04088562091503268, 'goal_building_progress': 0.4255882352941177, 'goal_unit_progress': 0.04281045751633986, 'total': 0.10658919270833334, 'seeded_bootstrap': 1.0}"
76,0.145872,0.262072,0.992188,0.106889,0.162027,-0.206068,1.213148,1,256,24,0.690760,1,0.117512,0.171700,46,0.085720,"{1: 5, 0: 233, 5: 4, 3: 3, 9: 8, 10: 1, 2: 2}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.033203125, 'production_active_reward': 0.0058007812499999995, 'production_cancel_penalty': 0.005566406250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.14587239583333333, 'seeded_bootstrap': 1.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08143044619422571, 'goal_building_progress': 0.465223097112861, 'goal_unit_progress': 0.0}"
77,0.151105,0.313340,0.992188,0.155794,0.213912,0.048759,1.465528,1,256,33,0.115233,1,0.118080,0.171700,46,0.093099,"{0: 225, 3: 6, 9: 18, 1: 2, 5: 4, 2: 1}","{'asset_gained': 44.140625, 'asset_reward': 0.044140625, 'production_start_reward': 0.05231770833333334, 'production_active_reward': 0.00619140625, 'production_cancel_penalty': 0.008171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05707349081364829, 'goal_building_progress': 0.4614173228346457, 'goal_unit_progress': 0.10931758530183727, 'total': 0.15110546874999997, 'seeded_bootstrap': 1.0}"
78,0.150096,0.309789,0.992188,0.224546,0.166221,0.198816,1.442537,1,256,28,0.136974,1,0.119055,0.171700,46,0.087023,"{0: 230, 3: 6, 9: 18, 1: 2}","{'asset_gained': 42.96875, 'asset_reward': 0.04296875, 'production_start_reward': 0.05036458333333333, 'production_active_reward': 0.00626953125, 'production_cancel_penalty': 0.00774609375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05869750656167978, 'goal_building_progress': 0.4981299212598426, 'goal_unit_progress': 0.0888451443569554, 'total': 0.150095703125, 'seeded_bootstrap': 1.0}"
79,0.079828,0.239773,0.996094,0.022274,0.095479,0.474299,0.505637,4,256,12,0.037639,0,0.116956,0.171700,46,0.073568,"{0: 246, 2: 3, 3: 2, 9: 2, 1: 2, 5: 1}","{'asset_gained': 25.0, 'asset_reward': 0.025, 'production_start_reward': 0.015625, 'production_active_reward': 0.0048242187499999995, 'production_cancel_penalty': 0.0022617187500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03678431372549021, 'goal_building_progress': 0.3470588235294117, 'goal_unit_progress': 0.020784313725490194, 'total': 0.079828125, 'seeded_bootstrap': 1.0}"
80,0.162819,0.306447,0.992188,0.123650,0.158096,0.026489,2.011079,1,256,25,0.150295,1,0.119038,0.171700,46,0.084635,"{0: 232, 3: 5, 2: 2, 1: 4, 9: 12, 5: 1}","{'asset_gained': 42.96875, 'asset_reward': 0.04296875, 'production_start_reward': 0.04296875, 'production_active_reward': 0.005820312500000001, 'production_cancel_penalty': 0.00724609375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0789238845144357, 'goal_building_progress': 0.5571522309711285, 'goal_unit_progress': 0.06410761154855643, 'total': 0.16281901041666666, 'seeded_bootstrap': 1.0}"
81,0.141695,0.303762,0.992188,0.083146,0.171040,0.094206,1.463759,1,256,25,0.106527,1,0.121594,0.171700,46,0.086155,"{0: 232, 3: 5, 2: 3, 1: 3, 9: 12, 5: 1}","{'asset_gained': 41.796875, 'asset_reward': 0.041796875, 'production_start_reward': 0.041015625, 'production_active_reward': 0.00580078125, 'production_cancel_penalty': 0.006824218750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0603772965879265, 'goal_building_progress': 0.5044291338582677, 'goal_unit_progress': 0.03018372703412073, 'total': 0.14169466145833332, 'seeded_bootstrap': 1.0}"
82,0.093829,0.283225,0.996094,0.030963,0.063454,1.044270,0.638614,1,256,8,0.046092,1,0.122395,0.171700,46,0.067491,"{0: 249, 3: 2, 9: 2, 1: 1, 2: 1, 5: 1}","{'asset_gained': 32.421875, 'asset_reward': 0.032421875, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004921874999999999, 'production_cancel_penalty': 0.0018906250000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.044879084967320265, 'goal_building_progress': 0.4485294117647059, 'goal_unit_progress': 0.000261437908496732, 'total': 0.09382877604166667, 'seeded_bootstrap': 1.0}"
83,0.139219,0.277467,0.992188,0.163293,0.207875,0.028285,1.610485,1,256,33,0.241967,1,0.121954,0.171700,46,0.092231,"{0: 226, 1: 3, 3: 7, 9: 19, 5: 1}","{'asset_gained': 37.5, 'asset_reward': 0.0375, 'production_start_reward': 0.056640625, 'production_active_reward': 0.006503906249999998, 'production_cancel_penalty': 0.0094140625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04836614173228347, 'goal_building_progress': 0.4326771653543307, 'goal_unit_progress': 0.05098425196850393, 'total': 0.13921875, 'seeded_bootstrap': 1.0}"
84,0.128517,0.301777,0.992188,0.086010,0.196675,0.457625,1.291559,1,256,28,0.537870,1,0.122411,0.171700,46,0.091580,"{0: 237, 9: 11, 3: 4, 1: 3, 2: 1}","{'asset_gained': 39.84375, 'asset_reward': 0.03984375, 'production_start_reward': 0.036744791666666665, 'production_active_reward': 0.005429687500000001, 'production_cancel_penalty': 0.005617187500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05252624671916011, 'goal_building_progress': 0.43274278215223094, 'goal_unit_progress': 0.07467191601049869, 'total': 0.12851692708333334, 'seeded_bootstrap': 1.0}"
85,0.186231,0.285752,0.992188,0.144588,0.296104,0.204978,2.529602,1,256,46,0.214992,1,0.126237,0.186231,85,0.105035,"{0: 219, 9: 27, 3: 7, 2: 1, 1: 2}","{'asset_gained': 39.84375, 'asset_reward': 0.03984375, 'production_start_reward': 0.07029947916666666, 'production_active_reward': 0.00716796875, 'production_cancel_penalty': 0.01167578125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08123031496062992, 'goal_building_progress': 0.5027559055118109, 'goal_unit_progress': 0.05757874015748032, 'total': 0.18623111979166668, 'seeded_bootstrap': 1.0}"
86,0.116107,0.288084,0.996094,0.030919,0.078375,0.725365,1.108811,1,256,10,0.115759,1,0.126797,0.186231,85,0.070530,"{0: 247, 2: 2, 3: 3, 9: 2, 5: 1, 1: 1}","{'asset_gained': 33.59375, 'asset_reward': 0.03359375, 'production_start_reward': 0.015625, 'production_active_reward': 0.0048828125, 'production_cancel_penalty': 0.00228515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0645424836601307, 'goal_building_progress': 0.4033986928104574, 'goal_unit_progress': 0.03313725490196078, 'total': 0.11610677083333334, 'seeded_bootstrap': 1.0}"
87,0.125688,0.269922,0.992188,0.109575,0.257699,0.307366,1.310825,1,256,38,0.190590,1,0.127861,0.186231,85,0.102214,"{0: 228, 9: 18, 3: 6, 2: 1, 1: 3}","{'asset_gained': 35.546875, 'asset_reward': 0.035546875, 'production_start_reward': 0.052447916666666664, 'production_active_reward': 0.00611328125, 'production_cancel_penalty': 0.008234375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0401279527559055, 'goal_building_progress': 0.38717191601049866, 'goal_unit_progress': 0.04461942257217847, 'total': 0.12568815104166667, 'seeded_bootstrap': 1.0}"
88,0.127998,0.303503,0.992188,0.097378,0.169078,0.083858,1.652598,1,256,26,0.083232,1,0.127048,0.186231,85,0.087674,"{0: 232, 9: 12, 3: 4, 1: 4, 2: 2, 5: 2}","{'asset_gained': 41.796875, 'asset_reward': 0.041796875, 'production_start_reward': 0.041015625, 'production_active_reward': 0.005742187500000001, 'production_cancel_penalty': 0.006562500000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.046368110236220485, 'goal_building_progress': 0.4290354330708661, 'goal_unit_progress': 0.04625984251968504, 'total': 0.127998046875, 'seeded_bootstrap': 1.0}"
89,0.095655,0.261517,0.996094,0.063361,0.163441,0.242669,0.706863,1,256,24,0.072105,1,0.126389,0.186231,85,0.083116,"{0: 236, 3: 5, 9: 12, 1: 1, 5: 1, 2: 1}","{'asset_gained': 30.859375, 'asset_reward': 0.030859375, 'production_start_reward': 0.037109375, 'production_active_reward': 0.005859375, 'production_cancel_penalty': 0.006265625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.028202614379084966, 'goal_building_progress': 0.4303921568627451, 'goal_unit_progress': 0.01699346405228758, 'total': 0.09565494791666668, 'seeded_bootstrap': 1.0}"
90,0.162477,0.295442,0.992188,0.122130,0.166455,0.059830,2.219664,1,256,22,0.139477,1,0.126911,0.186231,85,0.088325,"{0: 239, 9: 6, 3: 4, 1: 4, 2: 1, 5: 2}","{'asset_gained': 39.0625, 'asset_reward': 0.0390625, 'production_start_reward': 0.029296875, 'production_active_reward': 0.005175781249999999, 'production_cancel_penalty': 0.004496093750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0941732283464567, 'goal_building_progress': 0.5590551181102362, 'goal_unit_progress': 0.048031496062992125, 'total': 0.16247656250000003, 'seeded_bootstrap': 1.0}"
91,0.170768,0.281336,0.992188,0.157301,0.254457,0.274987,1.635512,1,256,39,0.185682,1,0.130013,0.186231,85,0.100260,"{0: 220, 9: 22, 3: 7, 1: 4, 5: 3}","{'asset_gained': 40.234375, 'asset_reward': 0.040234375, 'production_start_reward': 0.064375, 'production_active_reward': 0.0066015625000000015, 'production_cancel_penalty': 0.010800781250000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07091207349081366, 'goal_building_progress': 0.5241469816272966, 'goal_unit_progress': 0.10688976377952757, 'total': 0.17076822916666667, 'seeded_bootstrap': 1.0}"
92,0.204635,0.298135,0.992188,0.060493,0.152901,0.097894,2.886458,1,256,22,0.206551,1,0.134227,0.204635,92,0.081597,"{0: 235, 9: 12, 3: 4, 2: 2, 1: 3}","{'asset_gained': 40.625, 'asset_reward': 0.040625, 'production_start_reward': 0.037109375, 'production_active_reward': 0.005859375, 'production_cancel_penalty': 0.0064843750000000006, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1285301837270341, 'goal_building_progress': 0.639763779527559, 'goal_unit_progress': 0.028871391076115478, 'total': 0.20463541666666668, 'seeded_bootstrap': 1.0}"
93,0.157090,0.202148,0.996094,0.091311,0.178112,-0.008546,1.341881,1,256,26,0.206907,1,0.137216,0.204635,92,0.089627,"{1: 4, 0: 233, 5: 8, 3: 3, 9: 7, 2: 1}","{'asset_gained': 19.921875, 'asset_reward': 0.019921875, 'production_start_reward': 0.029296875, 'production_active_reward': 0.00529296875, 'production_cancel_penalty': 0.00484375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.10784313725490195, 'goal_building_progress': 0.5392156862745098, 'goal_unit_progress': 0.0, 'total': 0.15708984375, 'seeded_bootstrap': 1.0}"
94,0.149980,0.308636,0.992188,0.081126,0.188843,0.298339,1.554876,1,256,27,0.166280,1,0.139810,0.204635,92,0.088976,"{0: 230, 3: 6, 9: 14, 5: 2, 1: 3, 2: 1}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.046875, 'production_active_reward': 0.005937500000000001, 'production_cancel_penalty': 0.007230468750000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.061125328083989496, 'goal_building_progress': 0.4844160104986876, 'goal_unit_progress': 0.055118110236220465, 'total': 0.14997981770833335, 'seeded_bootstrap': 1.0}"
95,0.198029,0.305501,0.992188,0.087135,0.186157,0.282056,2.505122,1,256,27,0.176182,1,0.144382,0.204635,92,0.088976,"{0: 231, 3: 6, 9: 14, 1: 4, 2: 1}","{'asset_gained': 42.578125, 'asset_reward': 0.042578124999999994, 'production_start_reward': 0.044921875, 'production_active_reward': 0.0059375, 'production_cancel_penalty': 0.00723828125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.11270997375328085, 'goal_building_progress': 0.5672572178477691, 'goal_unit_progress': 0.056430446194225714, 'total': 0.19802864583333335, 'seeded_bootstrap': 1.0}"
96,0.145559,0.281006,0.996094,0.099933,0.233942,0.060950,1.248567,1,256,36,0.163437,1,0.144366,0.204635,92,0.093099,"{0: 220, 3: 6, 9: 25, 2: 1, 5: 3, 1: 1}","{'asset_gained': 37.109375, 'asset_reward': 0.037109375, 'production_start_reward': 0.064375, 'production_active_reward': 0.007363281249999999, 'production_cancel_penalty': 0.011257812500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.048156862745098034, 'goal_building_progress': 0.4696078431372549, 'goal_unit_progress': 0.0815686274509804, 'total': 0.14555859375, 'seeded_bootstrap': 1.0}"
97,0.137501,0.262604,0.992188,0.215447,0.216961,0.092879,1.518462,1,256,33,0.143185,1,0.143686,0.204635,92,0.095703,"{0: 229, 9: 15, 5: 4, 1: 4, 3: 3, 2: 1}","{'asset_gained': 32.8125, 'asset_reward': 0.0328125, 'production_start_reward': 0.04482421875, 'production_active_reward': 0.0059960937500000006, 'production_cancel_penalty': 0.007101562500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0614501312335958, 'goal_building_progress': 0.4490813648293963, 'goal_unit_progress': 0.03326771653543307, 'total': 0.13750130208333333, 'seeded_bootstrap': 1.0}"
98,0.178104,0.328902,0.992188,0.054726,0.123286,0.662462,2.426827,1,256,16,0.169084,1,0.145086,0.204635,92,0.079427,"{0: 243, 3: 4, 9: 4, 1: 2, 2: 2, 5: 1}","{'asset_gained': 45.3125, 'asset_reward': 0.0453125, 'production_start_reward': 0.0234375, 'production_active_reward': 0.0049414062500000005, 'production_cancel_penalty': 0.00303515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.10829396325459316, 'goal_building_progress': 0.5301837270341208, 'goal_unit_progress': 0.11286089238845143, 'total': 0.1781041666666667, 'seeded_bootstrap': 1.0}"
99,0.138626,0.264308,0.996094,0.078838,0.178282,0.098238,1.826852,1,256,27,0.157837,1,0.148026,0.204635,92,0.087240,"{0: 232, 3: 6, 9: 16, 2: 1, 1: 1}","{'asset_gained': 32.8125, 'asset_reward': 0.0328125, 'production_start_reward': 0.044869791666666665, 'production_active_reward': 0.006152343749999999, 'production_cancel_penalty': 0.007503906250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06253921568627449, 'goal_building_progress': 0.4475490196078432, 'goal_unit_progress': 0.05490196078431372, 'total': 0.13862565104166666, 'seeded_bootstrap': 1.0}"
100,0.150686,0.269437,0.992188,0.071265,0.177700,0.139418,1.828879,1,256,26,0.412440,1,0.147420,0.204635,92,0.086806,"{0: 232, 9: 13, 2: 2, 1: 3, 3: 4, 5: 2}","{'asset_gained': 32.421875, 'asset_reward': 0.032421875, 'production_start_reward': 0.040703125, 'production_active_reward': 0.005898437499999999, 'production_cancel_penalty': 0.006742187500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07902230971128607, 'goal_building_progress': 0.4963910761154856, 'goal_unit_progress': 0.0, 'total': 0.15068619791666668, 'seeded_bootstrap': 1.0}"
