update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
31,0.078641,0.555500,0.992188,0.352454,2.040169,0.192775,1.175003,1,256,255,0.241511,1,0.101850,0.124383,26,0.442925,"{2: 50, 3: 72, 5: 81, 1: 36, 0: 17}","{'asset_gained': 31.640625, 'asset_reward': 0.06328125, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00478515625, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.45294117647058824, 'goal_unit_progress': 0.018300653594771243, 'goal_phase2': 0.5333333333333333, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.07864062499999999, 'seeded_bootstrap': 1.0}"
32,0.095309,0.466313,0.980469,0.527753,2.112666,0.205393,1.038770,1,256,254,0.083949,1,0.101948,0.124383,26,0.507812,"{0: 19, 3: 37, 2: 28, 5: 61, 11: 21, 10: 48, 9: 18, 1: 24}","{'asset_gained': 31.640625, 'asset_reward': 0.06328125, 'resource_growth': 1.6171875, 'resource_reward': 0.0016171875, 'production_start_reward': 0.02734375, 'production_active_reward': 0.00568359375, 'production_cancel_penalty': 0.0037890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.39301181102362204, 'goal_unit_progress': 0.017749343832020998, 'goal_phase2': 0.4251968503937008, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.09530859374999996, 'seeded_bootstrap': 1.0}"
33,0.124195,0.570963,0.953125,0.517695,2.128540,0.234588,1.579613,1,256,254,0.241093,1,0.102886,0.124383,26,0.500651,"{3: 56, 5: 62, 0: 17, 1: 28, 2: 32, 10: 26, 9: 11, 11: 24}","{'asset_gained': 42.7734375, 'asset_reward': 0.085546875, 'resource_growth': 1.79296875, 'resource_reward': 0.00179296875, 'production_start_reward': 0.033203125, 'production_active_reward': 0.00576171875, 'production_cancel_penalty': 0.005625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.48572834645669294, 'goal_unit_progress': 0.06167979002624671, 'goal_phase2': 0.5393700787401575, 'goal_phase_bonus': 0.0035433070866141727, 'total': 0.12419531249999997, 'seeded_bootstrap': 1.0}"
34,0.098875,0.625756,0.980469,0.346322,2.034396,0.171663,1.635203,1,256,254,0.073862,1,0.103516,0.124383,26,0.441406,"{2: 48, 0: 24, 5: 95, 3: 66, 1: 23}","{'asset_gained': 41.40625, 'asset_reward': 0.0828125, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5039370078740157, 'goal_unit_progress': 0.0, 'goal_phase2': 0.8267716535433071, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.09887499999999999, 'seeded_bootstrap': 1.0}"
35,0.101184,0.362437,0.984375,0.542445,2.194424,0.263316,0.610742,1,256,255,0.121610,1,0.103495,0.124383,26,0.540582,"{2: 25, 0: 10, 5: 47, 1: 23, 3: 39, 9: 23, 10: 45, 11: 44}","{'asset_gained': 28.3203125, 'asset_reward': 0.056640625, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.044921875, 'production_active_reward': 0.00630859375, 'production_cancel_penalty': 0.007859375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.40980392156862744, 'goal_unit_progress': 0.001176470588235294, 'goal_phase2': 0.21568627450980393, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.10118359375, 'seeded_bootstrap': 1.0}"
36,0.101578,0.554594,0.960938,0.405550,2.083333,0.183254,1.348850,1,256,254,0.098976,1,0.102454,0.124383,26,0.470703,"{11: 13, 0: 21, 10: 11, 9: 6, 5: 67, 3: 46, 2: 50, 1: 42}","{'asset_gained': 38.0859375, 'asset_reward': 0.076171875, 'resource_growth': 1.78515625, 'resource_reward': 0.00178515625, 'production_start_reward': 0.021484375, 'production_active_reward': 0.00513671875, 'production_cancel_penalty': 0.003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.36879921259842513, 'goal_unit_progress': 0.04389763779527559, 'goal_phase2': 0.15748031496062992, 'goal_phase_bonus': 0.0, 'total': 0.10157812499999998, 'seeded_bootstrap': 1.0}"
37,0.126609,0.559237,0.968750,0.615274,2.217460,0.185521,0.918400,1,256,254,0.105944,1,0.102954,0.126609,37,0.555990,"{5: 44, 10: 77, 3: 27, 11: 48, 0: 14, 9: 14, 1: 20, 2: 12}","{'asset_gained': 44.7265625, 'asset_reward': 0.089453125, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.03515625, 'production_active_reward': 0.007128906250000001, 'production_cancel_penalty': 0.00630078125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.3937007874015748, 'goal_unit_progress': 0.001968503937007874, 'goal_phase2': 0.3661417322834646, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.12660937499999997, 'seeded_bootstrap': 1.0}"
38,0.083926,0.547465,0.992188,0.244516,2.057972,0.159220,0.995466,1,256,255,0.062788,1,0.102797,0.126609,37,0.447483,"{0: 27, 1: 29, 2: 58, 5: 68, 3: 68, 9: 2, 10: 2, 11: 2}","{'asset_gained': 33.59375, 'asset_reward': 0.0671875, 'resource_growth': 1.40234375, 'resource_reward': 0.00140234375, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.0022812500000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4262745098039215, 'goal_unit_progress': 0.06258169934640523, 'goal_phase2': 0.4980392156862745, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.08392578125, 'seeded_bootstrap': 1.0}"
39,0.095719,0.562279,0.980469,1.145193,2.062723,0.140799,1.335481,1,256,254,0.133675,1,0.102184,0.126609,37,0.453125,"{3: 62, 2: 32, 0: 16, 5: 89, 10: 3, 11: 8, 9: 3, 1: 42, 8: 1}","{'asset_gained': 34.765625, 'asset_reward': 0.06953124999999999, 'resource_growth': 3.27734375, 'resource_reward': 0.00327734375, 'production_start_reward': 0.017578125, 'production_active_reward': 0.00490234375, 'production_cancel_penalty': 0.0019140625000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.41437007874015747, 'goal_unit_progress': 0.010826771653543307, 'goal_phase2': 0.2047244094488189, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.09571874999999998, 'seeded_bootstrap': 1.0}"
40,0.109691,0.637592,0.964844,0.298759,2.046370,0.174837,1.591952,1,256,254,0.082060,1,0.102525,0.126609,37,0.445964,"{2: 38, 3: 62, 5: 84, 1: 46, 0: 21, 11: 1, 10: 4}","{'asset_gained': 42.96875, 'asset_reward': 0.0859375, 'resource_growth': 3.0546875, 'resource_reward': 0.0030546875, 'production_start_reward': 0.015625, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.0019179687500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4722769028871391, 'goal_unit_progress': 0.0800524934383202, 'goal_phase2': 0.6732283464566929, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.10969140624999998, 'seeded_bootstrap': 1.0}"
41,0.089266,0.476231,0.980469,0.337817,2.126130,0.185544,1.071645,1,256,255,0.084123,1,0.102513,0.126609,37,0.487196,"{5: 67, 1: 36, 3: 55, 2: 33, 0: 18, 10: 9, 11: 32, 9: 6}","{'asset_gained': 29.6875, 'asset_reward': 0.059375, 'resource_growth': 0.546875, 'resource_reward': 0.000546875, 'production_start_reward': 0.025390625, 'production_active_reward': 0.00578125, 'production_cancel_penalty': 0.004171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5181372549019607, 'goal_unit_progress': 0.025490196078431372, 'goal_phase2': 0.6352941176470588, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.08926562500000002, 'seeded_bootstrap': 1.0}"
42,0.109637,0.470416,0.957031,0.398283,2.199576,0.167239,0.706829,1,256,254,0.042549,1,0.102545,0.126609,37,0.533854,"{11: 38, 9: 16, 10: 36, 5: 55, 0: 17, 1: 36, 2: 32, 3: 26}","{'asset_gained': 35.15625, 'asset_reward': 0.0703125, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.0368828125, 'production_active_reward': 0.006855468749999999, 'production_cancel_penalty': 0.0055859375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.3661089238845145, 'goal_unit_progress': 0.0023622047244094492, 'goal_phase2': 0.1968503937007874, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.10963671874999999, 'seeded_bootstrap': 1.0}"
43,0.130289,0.559854,0.976562,0.500625,2.195707,0.290327,0.977395,1,256,254,0.082518,1,0.103130,0.130289,43,0.535156,"{10: 43, 11: 51, 0: 14, 5: 34, 9: 24, 3: 25, 2: 35, 1: 30}","{'asset_gained': 43.5546875, 'asset_reward': 0.08710937499999999, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.04296875, 'production_active_reward': 0.006445312500000001, 'production_cancel_penalty': 0.007406250000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.41466535433070867, 'goal_unit_progress': 0.037007874015748024, 'goal_phase2': 0.5708661417322834, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.13028906249999997, 'seeded_bootstrap': 1.0}"
44,0.124422,0.570780,0.988281,0.515818,2.152830,0.225389,1.260365,1,256,254,0.134535,1,0.105440,0.130289,43,0.507161,"{5: 55, 2: 29, 1: 40, 0: 15, 3: 36, 11: 48, 10: 19, 9: 14}","{'asset_gained': 41.9921875, 'asset_reward': 0.083984375, 'resource_growth': 0.5078125, 'resource_reward': 0.0005078125, 'production_start_reward': 0.037109375, 'production_active_reward': 0.006054687500000001, 'production_cancel_penalty': 0.005578125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4921259842519685, 'goal_unit_progress': 0.05301837270341207, 'goal_phase2': 0.531496062992126, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.124421875, 'seeded_bootstrap': 1.0}"
45,0.084273,0.557164,0.984375,0.226728,2.055253,0.149018,1.101777,1,256,255,0.057790,1,0.105488,0.130289,43,0.442925,"{1: 48, 2: 46, 5: 76, 3: 64, 0: 22}","{'asset_gained': 32.8125, 'asset_reward': 0.06562499999999999, 'resource_growth': 1.79296875, 'resource_reward': 0.00179296875, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.0019140625000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4544117647058823, 'goal_unit_progress': 0.041176470588235294, 'goal_phase2': 0.5490196078431373, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.08427343749999999, 'seeded_bootstrap': 1.0}"
46,0.090711,0.559540,0.988281,0.298965,2.048818,0.147739,1.416791,1,256,254,0.103624,1,0.103804,0.130289,43,0.445964,"{2: 56, 3: 54, 0: 15, 5: 81, 1: 43, 11: 3, 9: 1, 10: 3}","{'asset_gained': 34.375, 'asset_reward': 0.06874999999999999, 'resource_growth': 3.15234375, 'resource_reward': 0.00315234375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.0019140625000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4478346456692913, 'goal_unit_progress': 0.03937007874015748, 'goal_phase2': 0.421259842519685, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.09071093749999998, 'seeded_bootstrap': 1.0}"
47,0.085535,0.547921,0.972656,0.270082,2.046352,0.127520,1.569660,1,256,254,0.124447,1,0.102105,0.130289,43,0.441406,"{5: 91, 3: 53, 2: 43, 1: 52, 0: 17}","{'asset_gained': 33.984375, 'asset_reward': 0.06796875, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.013671875, 'production_active_reward': 0.00462890625, 'production_cancel_penalty': 0.0019062500000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4562007874015748, 'goal_unit_progress': 0.015091863517060366, 'goal_phase2': 0.7204724409448819, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.08553515625000001, 'seeded_bootstrap': 1.0}"
48,0.092738,0.475520,0.968750,0.339624,2.160514,0.166144,0.833179,1,256,255,0.079868,1,0.102419,0.130289,43,0.504774,"{5: 52, 2: 44, 3: 41, 1: 30, 0: 16, 11: 34, 9: 13, 10: 26}","{'asset_gained': 29.1015625, 'asset_reward': 0.058203124999999994, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.03125, 'production_active_reward': 0.006171874999999999, 'production_cancel_penalty': 0.00523046875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.40274509803921565, 'goal_unit_progress': 0.003431372549019608, 'goal_phase2': 0.3176470588235294, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.09273828125, 'seeded_bootstrap': 1.0}"
49,0.120979,0.569266,0.980469,0.478920,2.194738,0.224557,1.016649,1,256,254,0.147516,1,0.102267,0.130289,43,0.527995,"{1: 35, 3: 24, 5: 45, 0: 19, 2: 41, 10: 39, 11: 44, 9: 9}","{'asset_gained': 42.578125, 'asset_reward': 0.08515624999999999, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.031108072916666667, 'production_active_reward': 0.006933593749999999, 'production_cancel_penalty': 0.004562500000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.40551181102362205, 'goal_unit_progress': 0.00984251968503937, 'goal_phase2': 0.3543307086614173, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.12097916666666664, 'seeded_bootstrap': 1.0}"
50,0.112387,0.471162,0.953125,2.049551,2.186694,0.156687,0.758483,1,256,254,0.090373,1,0.102798,0.130289,43,0.524740,"{11: 54, 3: 30, 5: 53, 10: 23, 0: 11, 1: 30, 9: 16, 2: 38, 8: 1}","{'asset_gained': 34.5703125, 'asset_reward': 0.069140625, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.041015625, 'production_active_reward': 0.0066015625000000015, 'production_cancel_penalty': 0.00671484375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4829396325459318, 'goal_unit_progress': 0.006299212598425198, 'goal_phase2': 0.5984251968503937, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.11238671874999998, 'seeded_bootstrap': 1.0}"
51,0.115590,0.557998,0.992188,0.272417,2.146555,0.178849,1.219609,1,256,254,0.069622,1,0.104646,0.130289,43,0.500000,"{3: 43, 2: 49, 5: 54, 1: 33, 11: 25, 10: 22, 0: 15, 9: 15}","{'asset_gained': 40.625, 'asset_reward': 0.08125, 'resource_growth': 1.79296875, 'resource_reward': 0.00179296875, 'production_start_reward': 0.03125, 'production_active_reward': 0.006074218750000001, 'production_cancel_penalty': 0.00477734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.38845144356955374, 'goal_unit_progress': 0.021161417322834646, 'goal_phase2': 0.3937007874015748, 'goal_phase_bonus': 0.0, 'total': 0.11558984374999999, 'seeded_bootstrap': 1.0}"
52,0.090133,0.465193,0.992188,0.311553,2.118474,0.148650,0.864057,1,256,255,0.052565,1,0.104387,0.130289,43,0.480035,"{1: 41, 2: 52, 5: 52, 0: 18, 3: 53, 11: 18, 10: 17, 9: 5}","{'asset_gained': 30.6640625, 'asset_reward': 0.061328125, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.025390625, 'production_active_reward': 0.005585937499999999, 'production_cancel_penalty': 0.0045156250000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5274509803921569, 'goal_unit_progress': 0.03045751633986928, 'goal_phase2': 0.7333333333333333, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.09013281249999999, 'seeded_bootstrap': 1.0}"
53,0.113444,0.565411,0.980469,0.285199,2.113258,0.130110,0.970229,1,256,254,0.083590,1,0.103849,0.130289,43,0.480469,"{11: 23, 3: 45, 10: 12, 9: 8, 5: 69, 1: 52, 0: 14, 2: 33}","{'asset_gained': 39.2578125, 'asset_reward': 0.07851562499999999, 'resource_growth': 1.6328125, 'resource_reward': 0.0016328125, 'production_start_reward': 0.031119791666666667, 'production_active_reward': 0.00548828125, 'production_cancel_penalty': 0.0044843750000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4421259842519685, 'goal_unit_progress': 0.00846456692913386, 'goal_phase2': 0.3188976377952756, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.11344401041666663, 'seeded_bootstrap': 1.0}"
54,0.133124,0.571196,0.980469,10.094154,2.207356,0.214250,1.039795,1,256,254,0.092017,1,0.105562,0.133124,54,0.530599,"{3: 32, 11: 54, 9: 18, 1: 39, 5: 52, 0: 9, 10: 18, 6: 1, 2: 33}","{'asset_gained': 45.1171875, 'asset_reward': 0.09023437499999999, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.041002604166666665, 'production_active_reward': 0.006679687500000001, 'production_cancel_penalty': 0.007136718750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4675196850393701, 'goal_unit_progress': 0.024803149606299212, 'goal_phase2': 0.46062992125984253, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.13312369791666667, 'seeded_bootstrap': 1.0}"
55,0.096965,0.360233,0.964844,0.381557,2.218114,0.198942,0.512538,1,256,255,0.133385,1,0.105351,0.133124,54,0.535373,"{5: 47, 3: 36, 2: 31, 0: 13, 1: 27, 11: 53, 10: 36, 9: 13}","{'asset_gained': 26.5625, 'asset_reward': 0.053125000000000006, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.04296875, 'production_active_reward': 0.006386718749999999, 'production_cancel_penalty': 0.0066875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.45245098039215687, 'goal_unit_progress': 0.00758169934640523, 'goal_phase2': 0.3254901960784314, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.09696484375, 'seeded_bootstrap': 1.0}"
56,0.110293,0.554225,0.984375,0.353664,2.172324,0.170012,0.745044,1,256,254,0.037925,1,0.105787,0.133124,54,0.516276,"{5: 40, 11: 46, 10: 23, 9: 23, 0: 15, 1: 40, 3: 29, 2: 40}","{'asset_gained': 40.0390625, 'asset_reward': 0.08007812499999999, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.02734375, 'production_active_reward': 0.0066015625, 'production_cancel_penalty': 0.0049023437500000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.41998031496062993, 'goal_unit_progress': 0.026476377952755904, 'goal_phase2': 0.4566929133858268, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.11029296874999997, 'seeded_bootstrap': 1.0}"
57,0.106883,0.637593,0.980469,0.229223,2.049069,0.148396,1.489251,1,256,254,0.089458,1,0.104800,0.133124,54,0.441406,"{5: 78, 1: 48, 3: 55, 0: 20, 2: 55}","{'asset_gained': 42.578125, 'asset_reward': 0.08515624999999999, 'resource_growth': 1.78515625, 'resource_reward': 0.00178515625, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.0019140625000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.47703412073490814, 'goal_unit_progress': 0.014435695538057743, 'goal_phase2': 0.6732283464566929, 'goal_phase_bonus': 0.0035433070866141727, 'total': 0.10688281249999998, 'seeded_bootstrap': 1.0}"
58,0.104727,0.577996,0.996094,0.385908,2.159203,0.171654,0.793930,1,256,255,0.116365,1,0.105840,0.133124,54,0.504123,"{2: 34, 5: 60, 3: 44, 0: 12, 1: 41, 10: 13, 11: 38, 9: 14}","{'asset_gained': 37.109375, 'asset_reward': 0.07421875, 'resource_growth': 1.79296875, 'resource_reward': 0.00179296875, 'production_start_reward': 0.02537890625, 'production_active_reward': 0.00630859375, 'production_cancel_penalty': 0.004144531250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4408496732026144, 'goal_unit_progress': 0.03202614379084968, 'goal_phase2': 0.5843137254901961, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.10472656250000001, 'seeded_bootstrap': 1.0}"
59,0.103027,0.468763,0.988281,0.945438,2.193085,0.248981,0.664863,1,256,254,0.049717,1,0.106206,0.133124,54,0.523438,"{5: 44, 1: 41, 0: 14, 2: 40, 3: 39, 10: 27, 9: 8, 11: 41, 7: 2}","{'asset_gained': 32.8125, 'asset_reward': 0.06562499999999999, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.033203125, 'production_active_reward': 0.006757812499999998, 'production_cancel_penalty': 0.0049023437500000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4652230971128609, 'goal_unit_progress': 0.006135170603674541, 'goal_phase2': 0.6377952755905512, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.10302734374999999, 'seeded_bootstrap': 1.0}"
60,0.137715,0.565713,0.972656,0.350003,2.208621,0.185148,0.851880,1,256,254,0.073064,1,0.107607,0.137715,60,0.534505,"{9: 22, 2: 26, 10: 27, 11: 57, 3: 37, 0: 14, 5: 46, 1: 27}","{'asset_gained': 46.2890625, 'asset_reward': 0.09257812500000001, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.04466015625, 'production_active_reward': 0.006386718750000001, 'production_cancel_penalty': 0.007082031250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4734251968503937, 'goal_unit_progress': 0.10354330708661418, 'goal_phase2': 0.5551181102362205, 'goal_phase_bonus': 0.0011811023622047244, 'total': 0.13771484374999998, 'seeded_bootstrap': 1.0}"
61,0.131858,0.481503,0.976562,0.429265,2.252401,0.192409,1.073516,1,256,254,0.210862,1,0.109736,0.137715,60,0.562500,"{10: 43, 9: 29, 2: 32, 1: 23, 11: 65, 3: 24, 5: 30, 0: 10}","{'asset_gained': 40.0390625, 'asset_reward': 0.080078125, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.050502604166666666, 'production_active_reward': 0.007597656249999999, 'production_cancel_penalty': 0.0086640625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.44271653543307093, 'goal_unit_progress': 0.012992125984251968, 'goal_phase2': 0.547244094488189, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.13185807291666668, 'seeded_bootstrap': 1.0}"
62,0.102359,0.370242,0.984375,0.311554,2.247206,0.149647,0.636988,1,256,255,0.072833,1,0.109373,0.137715,60,0.545139,"{1: 32, 3: 30, 2: 31, 5: 45, 0: 11, 11: 59, 9: 22, 10: 26}","{'asset_gained': 28.7109375, 'asset_reward': 0.057421875000000004, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.04296875, 'production_active_reward': 0.0067773437499999995, 'production_cancel_penalty': 0.007152343750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4294117647058824, 'goal_unit_progress': 0.0, 'goal_phase2': 0.5372549019607843, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.10235937499999999, 'seeded_bootstrap': 1.0}"
63,0.135910,0.562200,0.972656,0.564089,2.208068,0.206520,0.851360,1,256,254,0.097307,1,0.109654,0.137715,60,0.534505,"{10: 25, 11: 60, 3: 52, 9: 15, 1: 32, 0: 11, 2: 30, 5: 30, 7: 1}","{'asset_gained': 45.3125, 'asset_reward': 0.09062500000000001, 'resource_growth': 0.0, 'resource_reward': 0.0, 'production_start_reward': 0.042839843749999995, 'production_active_reward': 0.00685546875, 'production_cancel_penalty': 0.00675390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.48871391076115483, 'goal_unit_progress': 0.012007874015748031, 'goal_phase2': 0.8307086614173228, 'goal_phase_bonus': 0.002362204724409449, 'total': 0.13591015624999997, 'seeded_bootstrap': 1.0}"
