update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
84,0.172849,0.326440,0.992188,0.017986,0.159580,0.418193,0.938718,4,256,20,0.361411,0,0.114627,0.193495,61,0.086806,"{0: 243, 3: 2, 5: 1, 10: 2, 1: 4, 2: 4}","{'asset_gained': 44.53125, 'asset_reward': 0.04453125, 'production_start_reward': 0.01953125, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.0023007812500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.10721784776902887, 'goal_building_progress': 0.5255905511811023, 'goal_unit_progress': 0.10498687664041993, 'total': 0.17284895833333336, 'seeded_bootstrap': 1.0}"
85,0.122062,0.319960,0.992188,0.016215,0.108281,-0.397038,0.883519,4,256,14,0.127212,0,0.117117,0.193495,61,0.076823,"{0: 247, 2: 3, 1: 3, 5: 2, 3: 1}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06633858267716534, 'goal_building_progress': 0.41699475065616803, 'goal_unit_progress': 0.07316272965879264, 'total': 0.12206249999999999, 'seeded_bootstrap': 1.0}"
86,0.079520,0.235136,0.996094,0.009397,0.056436,-0.546675,0.487208,4,256,7,0.102997,0,0.117012,0.193495,61,0.066189,"{0: 249, 2: 4, 1: 3}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.0019062500000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.040882352941176474, 'goal_building_progress': 0.40882352941176464, 'goal_unit_progress': 0.0, 'total': 0.07951953125, 'seeded_bootstrap': 1.0}"
87,0.093557,0.318970,0.992188,0.012222,0.071624,-0.860104,0.564589,4,256,9,0.497154,0,0.115697,0.193495,61,0.069227,"{0: 249, 2: 3, 1: 2, 5: 2}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.037509842519685054, 'goal_building_progress': 0.34261811023622046, 'goal_unit_progress': 0.03248031496062992, 'total': 0.09355664062499999, 'seeded_bootstrap': 1.0}"
88,0.135564,0.331022,0.992188,0.027157,0.146948,-0.230911,1.169445,4,256,21,0.686620,0,0.116825,0.193495,61,0.082465,"{0: 240, 2: 2, 1: 4, 5: 3, 3: 1, 10: 5, 11: 1}","{'asset_gained': 48.2421875, 'asset_reward': 0.048242187500000006, 'production_start_reward': 0.025233072916666665, 'production_active_reward': 0.00630859375, 'production_cancel_penalty': 0.0038125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06006233595800526, 'goal_building_progress': 0.49301181102362196, 'goal_unit_progress': 0.10761154855643043, 'total': 0.13556445312499998, 'seeded_bootstrap': 1.0}"
89,0.136350,0.250674,0.996094,0.024035,0.153558,0.029633,0.803963,4,256,22,0.233811,0,0.119083,0.193495,61,0.083550,"{0: 240, 3: 2, 11: 3, 10: 3, 1: 3, 5: 2, 2: 3}","{'asset_gained': 32.03125, 'asset_reward': 0.03203125, 'production_start_reward': 0.025390625, 'production_active_reward': 0.005898437499999999, 'production_cancel_penalty': 0.00453515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07786928104575162, 'goal_building_progress': 0.5094117647058822, 'goal_unit_progress': 0.0326797385620915, 'total': 0.13635026041666667, 'seeded_bootstrap': 1.0}"
90,0.090355,0.277784,0.992188,0.012462,0.087320,-0.466239,0.972296,4,256,11,0.117717,0,0.116397,0.193495,61,0.072266,"{0: 248, 2: 5, 5: 1, 1: 2}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.0011484375000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.045728346456692916, 'goal_building_progress': 0.4110892388451443, 'goal_unit_progress': 0.02099737532808399, 'total': 0.09035546875, 'seeded_bootstrap': 1.0}"
91,0.150573,0.322469,0.992188,0.072681,0.156182,0.267550,1.033766,1,256,22,1.174822,1,0.115724,0.193495,61,0.090061,"{0: 242, 3: 1, 1: 3, 9: 1, 2: 5, 5: 3, 7: 1}","{'asset_gained': 42.96875, 'asset_reward': 0.04296875, 'production_start_reward': 0.015625, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0019140625000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08998687664041993, 'goal_building_progress': 0.5150918635170603, 'goal_unit_progress': 0.04724409448818897, 'total': 0.15057291666666667, 'seeded_bootstrap': 1.0}"
92,0.127605,0.317877,0.992188,0.011864,0.064961,-0.437494,0.956341,4,256,8,0.040479,0,0.118319,0.193495,61,0.067708,"{0: 249, 2: 3, 5: 2, 1: 2}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07379921259842519, 'goal_building_progress': 0.4950787401574804, 'goal_unit_progress': 0.055118110236220465, 'total': 0.12760546875, 'seeded_bootstrap': 1.0}"
93,0.060704,0.232174,0.996094,0.018445,0.136241,-0.420787,0.522966,4,256,17,0.094898,0,0.115157,0.193495,61,0.081380,"{2: 7, 0: 240, 5: 7, 1: 2}","{'asset_gained': 21.875, 'asset_reward': 0.021875, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00462890625, 'production_cancel_penalty': 0.0011484375000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.02568300653594771, 'goal_building_progress': 0.3700980392156863, 'goal_unit_progress': 0.024836601307189538, 'total': 0.06070377604166666, 'seeded_bootstrap': 1.0}"
94,0.094195,0.318815,0.992188,0.019169,0.120188,-0.447643,0.713207,4,256,15,0.065081,0,0.113302,0.193495,61,0.078342,"{0: 243, 2: 8, 5: 3, 1: 2}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00462890625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.038270997375328075, 'goal_building_progress': 0.41289370078740156, 'goal_unit_progress': 0.02427821522309711, 'total': 0.09419466145833333, 'seeded_bootstrap': 1.0}"
95,0.092302,0.320787,0.992188,0.018359,0.087876,-0.541573,0.394227,4,256,11,0.089596,0,0.110055,0.193495,61,0.072917,"{0: 245, 3: 1, 10: 1, 2: 5, 1: 3, 5: 1}","{'asset_gained': 41.796875, 'asset_reward': 0.041796875, 'production_start_reward': 0.013671875, 'production_active_reward': 0.00478515625, 'production_cancel_penalty': 0.0015390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.033851706036745415, 'goal_building_progress': 0.34891732283464566, 'goal_unit_progress': 0.04543963254593176, 'total': 0.09230208333333334, 'seeded_bootstrap': 1.0}"
96,0.086777,0.288994,0.996094,0.030836,0.153187,-0.259333,0.423646,1,256,23,0.148873,1,0.109207,0.193495,61,0.081380,"{0: 242, 3: 1, 2: 5, 10: 5, 5: 2, 1: 1}","{'asset_gained': 37.890625, 'asset_reward': 0.037890625, 'production_start_reward': 0.021484375, 'production_active_reward': 0.00626953125, 'production_cancel_penalty': 0.0034375000000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.024666666666666663, 'goal_building_progress': 0.37450980392156863, 'goal_unit_progress': 0.015686274509803918, 'total': 0.08677734374999999, 'seeded_bootstrap': 1.0}"
97,0.135683,0.284007,0.992188,0.024898,0.107126,-0.236153,1.136475,4,256,14,0.146324,0,0.110127,0.193495,61,0.076823,"{0: 242, 2: 6, 5: 5, 1: 3}","{'asset_gained': 32.8125, 'asset_reward': 0.0328125, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.00152734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0887237532808399, 'goal_building_progress': 0.5175524934383202, 'goal_unit_progress': 0.04068241469816272, 'total': 0.13568294270833334, 'seeded_bootstrap': 1.0}"
98,0.140895,0.323625,0.992188,0.032147,0.095605,0.021117,0.722804,1,256,12,0.139486,1,0.110485,0.193495,61,0.074436,"{0: 245, 2: 4, 5: 2, 1: 3, 3: 1, 11: 1}","{'asset_gained': 42.96875, 'asset_reward': 0.04296875, 'production_start_reward': 0.015625, 'production_active_reward': 0.00482421875, 'production_cancel_penalty': 0.0019179687500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08001968503937007, 'goal_building_progress': 0.48300524934383204, 'goal_unit_progress': 0.05380577427821522, 'total': 0.14089453125, 'seeded_bootstrap': 1.0}"
99,0.088387,0.283103,0.996094,0.020444,0.112529,0.066196,0.250034,4,256,14,0.101641,0,0.111002,0.193495,61,0.076823,"{0: 245, 1: 3, 2: 5, 5: 2, 7: 1}","{'asset_gained': 33.984375, 'asset_reward': 0.033984375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0022968750000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0385686274509804, 'goal_building_progress': 0.3788235294117647, 'goal_unit_progress': 0.006862745098039216, 'total': 0.08838671875000001, 'seeded_bootstrap': 1.0}"
100,0.071710,0.277970,0.992188,0.050259,0.095819,-0.436760,0.572678,1,256,13,0.136511,1,0.108457,0.193495,61,0.075304,"{0: 245, 2: 9, 1: 2}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0046875, 'production_cancel_penalty': 0.0011445312500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.026971784776902888, 'goal_building_progress': 0.37549212598425197, 'goal_unit_progress': 0.029199475065616796, 'total': 0.07171028645833333, 'seeded_bootstrap': 1.0}"
